DateTime,zone1,zone2,zone3
11/28/2023 10:40,94.41,17.09,43.32
11/28/2023 10:50,95.23,18.10,49.31
11/28/2023 11:00,96.26,18.07,59.50
11/28/2023 11:10,95.42,18.14,60.22
11/28/2023 11:20,96.77,18.53,59.75
11/28/2023 11:30,100.23,18.92,60.97
11/28/2023 11:40,101.80,19.00,61.79
11/28/2023 11:50,103.01,19.79,61.19
11/28/2023 12:00,102.71,19.88,62.28
11/28/2023 12:10,101.81,19.99,61.93
11/28/2023 12:20,102.39,20.44,63.25
11/28/2023 12:30,103.70,20.47,61.63
11/28/2023 12:40,103.65,20.83,61.42
11/28/2023 12:50,104.59,21.05,60.74
11/28/2023 13:00,103.57,20.52,59.55
11/28/2023 13:10,102.75,19.47,56.91
11/28/2023 13:20,101.37,19.21,55.96
11/28/2023 13:30,101.42,19.04,54.56
11/28/2023 13:40,100.06,18.87,54.64
11/28/2023 13:50,100.79,18.64,54.29
11/28/2023 14:00,100.64,17.74,54.50
11/28/2023 14:10,97.87,17.91,54.23
11/28/2023 14:20,94.05,18.02,55.75
11/28/2023 14:30,93.73,17.53,55.70
11/28/2023 14:40,95.35,16.83,57.15
11/28/2023 14:50,96.08,16.85,57.06
11/28/2023 15:00,95.80,16.98,57.06
11/28/2023 15:10,95.32,16.78,56.18
11/28/2023 15:20,93.67,16.39,56.57
11/28/2023 15:30,93.34,16.92,56.54
11/28/2023 15:40,89.72,16.66,56.05
11/28/2023 15:50,92.77,17.59,59.85
11/28/2023 16:00,98.86,17.14,65.57
11/28/2023 16:10,100.21,17.07,63.63
11/28/2023 16:20,99.03,17.83,67.37
11/28/2023 16:30,97.66,17.74,71.25
11/28/2023 16:40,94.83,17.07,69.49
11/28/2023 16:50,98.34,18.12,68.28
11/28/2023 17:00,101.62,18.07,69.56
11/28/2023 17:10,104.18,18.11,70.00
11/28/2023 17:20,103.60,18.70,68.30
11/28/2023 17:30,103.21,19.64,70.57
11/28/2023 17:40,102.98,19.87,73.55
11/28/2023 17:50,106.97,21.45,75.55
11/28/2023 18:00,112.08,23.49,80.55
11/28/2023 18:10,118.94,24.97,83.26
11/28/2023 18:20,119.70,25.66,84.05
11/28/2023 18:30,117.78,25.72,81.44
11/28/2023 18:40,117.45,25.88,79.99
11/28/2023 18:50,118.06,26.00,79.13
11/28/2023 19:00,117.64,25.79,80.40
11/28/2023 19:10,116.98,25.02,78.21
11/28/2023 19:20,117.47,24.93,76.86
11/28/2023 19:30,117.68,25.12,77.26
11/28/2023 19:40,116.19,24.53,79.39
11/28/2023 19:50,116.40,24.60,79.60
11/28/2023 20:00,117.79,24.98,78.34
11/28/2023 20:10,118.06,24.80,78.92
11/28/2023 20:20,116.80,24.85,82.49
11/28/2023 20:30,116.07,24.43,83.93
11/28/2023 20:40,115.30,24.60,86.69
11/28/2023 20:50,115.55,24.40,84.26
11/28/2023 21:00,115.64,23.97,81.72
11/28/2023 21:10,116.54,24.18,79.82
11/28/2023 21:20,118.70,24.08,80.60
11/28/2023 21:30,115.55,23.98,78.80
11/28/2023 21:40,114.45,23.98,80.11
11/28/2023 21:50,113.55,23.93,80.09
11/28/2023 22:00,113.52,23.31,81.18
11/28/2023 22:10,115.62,23.17,78.77
11/28/2023 22:20,115.50,23.00,74.21
11/28/2023 22:30,114.70,23.02,76.12
11/28/2023 22:40,111.69,21.98,75.50
11/28/2023 22:50,109.52,20.83,75.26
11/28/2023 23:00,108.35,19.82,73.93
11/28/2023 23:10,109.92,18.82,73.05
11/28/2023 23:20,108.93,18.10,73.51
11/28/2023 23:30,109.80,17.47,72.27
11/28/2023 23:40,107.40,17.55,72.66
11/28/2023 23:50,105.41,17.00,70.88
11/29/2023 0:00,103.58,16.72,70.06
11/29/2023 0:10,103.89,16.00,69.31
11/29/2023 0:20,103.18,15.89,68.95
11/29/2023 0:30,101.23,15.01,68.57
11/29/2023 0:40,99.62,15.00,65.72
11/29/2023 0:50,98.03,14.85,63.78
11/29/2023 1:00,95.63,13.97,63.22
11/29/2023 1:10,96.35,13.38,63.06
11/29/2023 1:20,98.07,14.02,61.29
11/29/2023 1:30,97.24,13.42,56.41
11/29/2023 1:40,95.75,13.40,59.27
11/29/2023 1:50,93.90,13.00,59.30
11/29/2023 2:00,93.82,13.00,58.16
11/29/2023 2:10,93.97,12.95,56.70
11/29/2023 2:20,94.17,12.83,56.55
11/29/2023 2:30,93.80,12.10,56.57
11/29/2023 2:40,93.25,12.83,57.65
11/29/2023 2:50,91.00,12.97,57.80
11/29/2023 3:00,90.65,13.00,56.93
11/29/2023 3:10,89.55,12.28,56.30
11/29/2023 3:20,90.93,12.00,54.65
11/29/2023 3:30,92.58,12.00,54.40
11/29/2023 3:40,93.80,12.32,53.91
11/29/2023 3:50,92.61,12.34,55.05
11/29/2023 4:00,91.30,12.05,56.50
11/29/2023 4:10,90.54,12.37,58.23
11/29/2023 4:20,91.26,12.00,57.63
11/29/2023 4:30,88.86,12.76,56.76
11/29/2023 4:40,88.69,12.58,57.03
11/29/2023 4:50,88.58,12.10,55.08
11/29/2023 5:00,88.19,12.75,54.90
11/29/2023 5:10,88.03,12.53,54.89
11/29/2023 5:20,87.95,12.32,52.95
11/29/2023 5:30,88.54,12.40,53.03
11/29/2023 5:40,89.47,13.02,53.15
11/29/2023 5:50,89.56,13.17,53.21
11/29/2023 6:00,90.17,13.89,55.75
11/29/2023 6:10,91.87,14.30,57.10
11/29/2023 6:20,91.91,13.98,54.34
11/29/2023 6:30,92.79,13.42,52.70
11/29/2023 6:40,88.47,12.37,49.51
11/29/2023 6:50,86.66,12.02,48.30
11/29/2023 7:00,84.45,11.95,47.78
11/29/2023 7:10,82.01,12.00,50.18
11/29/2023 7:20,81.45,12.18,51.93
11/29/2023 7:30,84.03,11.93,48.92
11/29/2023 7:40,85.08,12.60,43.54
11/29/2023 7:50,83.66,12.63,40.05
11/29/2023 8:00,81.55,12.70,40.24
11/29/2023 8:10,82.60,12.53,37.58
11/29/2023 8:20,83.08,12.95,39.51
11/29/2023 8:30,84.51,12.97,39.79
11/29/2023 8:40,84.70,12.98,42.18
11/29/2023 8:50,85.09,13.07,40.76
11/29/2023 9:00,84.00,13.49,39.18
11/29/2023 9:10,83.90,14.04,36.08
11/29/2023 9:20,73.20,14.57,39.04
11/29/2023 9:30,73.95,14.57,40.58
11/29/2023 9:40,77.05,14.39,43.81
11/29/2023 9:50,83.94,14.83,46.02
11/29/2023 10:00,90.96,15.05,46.22
11/29/2023 10:10,90.62,15.10,46.64
11/29/2023 10:20,91.93,14.65,48.61
11/29/2023 10:30,94.14,16.14,47.96
11/29/2023 10:40,86.22,17.01,49.73
11/29/2023 10:50,79.55,17.59,48.36
11/29/2023 11:00,79.59,17.13,47.77
11/29/2023 11:10,79.00,17.34,50.20
11/29/2023 11:20,79.98,17.32,51.33
11/29/2023 11:30,81.71,17.71,51.69
11/29/2023 11:40,84.03,18.82,52.35
11/29/2023 11:50,84.78,18.97,54.07
11/29/2023 12:00,83.11,19.05,55.57
11/29/2023 12:10,81.79,18.99,55.92
11/29/2023 12:20,82.14,19.39,56.29
11/29/2023 12:30,84.36,19.13,55.80
11/29/2023 12:40,86.28,19.27,56.88
11/29/2023 12:50,86.22,19.62,60.31
11/29/2023 13:00,87.29,19.93,55.07
11/29/2023 13:10,87.48,19.16,52.07
11/29/2023 13:20,90.51,18.95,51.27
11/29/2023 13:30,92.76,18.99,51.93
11/29/2023 13:40,103.21,18.22,58.17
11/29/2023 13:50,104.84,17.82,65.18
11/29/2023 14:00,104.33,16.99,67.98
11/29/2023 14:10,97.51,16.85,64.26
11/29/2023 14:20,91.39,16.89,65.37
11/29/2023 14:30,94.48,16.88,63.79
11/29/2023 14:40,100.67,17.78,63.97
11/29/2023 14:50,101.42,17.73,61.65
11/29/2023 15:00,101.15,17.29,60.42
11/29/2023 15:10,97.42,16.11,59.79
11/29/2023 15:20,97.83,16.37,59.61
11/29/2023 15:30,96.44,16.65,64.03
11/29/2023 15:40,97.51,16.85,67.54
11/29/2023 15:50,100.60,17.70,68.30
11/29/2023 16:00,101.89,16.98,66.15
11/29/2023 16:10,101.41,16.98,62.30
11/29/2023 16:20,103.17,17.40,64.72
11/29/2023 16:30,103.40,17.33,65.21
11/29/2023 16:40,102.74,17.22,65.26
11/29/2023 16:50,103.71,17.33,63.10
11/29/2023 17:00,105.04,17.57,64.72
11/29/2023 17:10,106.02,18.54,66.63
11/29/2023 17:20,104.78,18.50,61.65
11/29/2023 17:30,105.00,18.65,61.71
11/29/2023 17:40,106.55,18.98,63.94
11/29/2023 17:50,111.59,20.01,65.01
11/29/2023 18:00,116.74,22.42,73.89
11/29/2023 18:10,120.48,24.61,77.64
11/29/2023 18:20,119.40,25.47,80.30
11/29/2023 18:30,119.70,25.78,85.41
11/29/2023 18:40,120.18,25.32,83.70
11/29/2023 18:50,121.44,25.03,83.25
11/29/2023 19:00,122.35,24.62,83.63
11/29/2023 19:10,122.34,24.55,83.63
11/29/2023 19:20,121.39,24.48,82.18
11/29/2023 19:30,120.08,24.17,81.63
11/29/2023 19:40,125.34,24.88,83.22
11/29/2023 19:50,126.28,24.73,85.52
11/29/2023 20:00,127.00,24.93,85.19
11/29/2023 20:10,126.15,25.77,85.32
11/29/2023 20:20,123.26,25.58,85.08
11/29/2023 20:30,122.57,25.02,85.05
11/29/2023 20:40,123.32,25.05,83.89
11/29/2023 20:50,123.58,25.02,83.42
11/29/2023 21:00,123.43,24.15,83.40
11/29/2023 21:10,123.85,24.60,83.43
11/29/2023 21:20,122.83,24.32,81.85
11/29/2023 21:30,122.91,24.48,80.33
11/29/2023 21:40,123.62,24.20,84.12
11/29/2023 21:50,121.80,24.20,85.45
11/29/2023 22:00,121.74,23.75,86.53
11/29/2023 22:10,120.22,22.52,85.10
11/29/2023 22:20,118.25,22.63,82.54
11/29/2023 22:30,117.20,22.12,81.35
11/29/2023 22:40,116.12,21.30,80.45
11/29/2023 22:50,116.77,20.60,79.25
11/29/2023 23:00,117.63,19.85,77.29
11/29/2023 23:10,115.79,19.45,76.66
11/29/2023 23:20,113.45,18.17,76.37
11/29/2023 23:30,111.21,17.40,74.97
11/29/2023 23:40,110.39,17.33,73.74
11/29/2023 23:50,110.02,17.00,73.56
11/30/2023 0:00,109.23,16.17,72.44
11/30/2023 0:10,108.08,15.97,68.77
11/30/2023 0:20,106.24,15.00,69.41
11/30/2023 0:30,103.20,15.02,69.94
11/30/2023 0:40,101.92,15.00,68.82
11/30/2023 0:50,100.79,14.47,67.70
11/30/2023 1:00,101.24,14.20,66.14
11/30/2023 1:10,103.98,14.00,64.22
11/30/2023 1:20,103.54,13.97,64.15
11/30/2023 1:30,101.95,13.91,63.88
11/30/2023 1:40,101.03,13.40,62.78
11/30/2023 1:50,101.42,13.24,61.12
11/30/2023 2:00,100.40,13.03,61.91
11/30/2023 2:10,98.94,13.00,61.51
11/30/2023 2:20,98.65,12.84,61.30
11/30/2023 2:30,98.28,12.88,60.72
11/30/2023 2:40,97.73,12.50,55.72
11/30/2023 2:50,96.70,12.43,53.57
11/30/2023 3:00,95.31,12.21,47.89
11/30/2023 3:10,97.03,12.87,53.72
11/30/2023 3:20,97.72,12.13,54.02
11/30/2023 3:30,98.89,12.47,53.57
11/30/2023 3:40,96.03,12.00,52.01
11/30/2023 3:50,96.37,12.00,52.68
11/30/2023 4:00,93.53,12.00,45.58
11/30/2023 4:10,95.39,12.55,44.86
11/30/2023 4:20,95.53,12.00,50.36
11/30/2023 4:30,95.50,12.00,51.19
11/30/2023 4:40,93.30,12.38,51.67
11/30/2023 4:50,93.07,12.00,50.48
11/30/2023 5:00,93.44,12.00,47.68
11/30/2023 5:10,95.20,12.60,45.73
11/30/2023 5:20,96.29,12.46,46.42
11/30/2023 5:30,96.01,13.02,45.93
11/30/2023 5:40,96.78,12.81,45.38
11/30/2023 5:50,96.33,12.99,45.60
11/30/2023 6:00,97.22,13.43,47.04
11/30/2023 6:10,98.97,14.02,48.68
11/30/2023 6:20,96.95,14.43,47.75
11/30/2023 6:30,94.94,13.38,47.05
11/30/2023 6:40,92.42,12.57,47.00
11/30/2023 6:50,89.97,12.16,46.01
11/30/2023 7:00,85.11,12.34,40.23
11/30/2023 7:10,83.88,12.93,37.35
11/30/2023 7:20,86.20,12.05,35.37
11/30/2023 7:30,86.27,12.27,32.23
11/30/2023 7:40,85.47,12.71,34.08
11/30/2023 7:50,83.83,12.65,35.10
11/30/2023 8:00,84.31,12.72,35.55
11/30/2023 8:10,83.91,13.12,38.51
11/30/2023 8:20,84.29,13.42,40.56
11/30/2023 8:30,84.96,12.99,41.83
11/30/2023 8:40,85.80,13.67,38.12
11/30/2023 8:50,85.07,13.73,35.62
11/30/2023 9:00,84.28,13.82,35.92
11/30/2023 9:10,85.11,14.07,38.73
11/30/2023 9:20,88.88,14.43,38.91
11/30/2023 9:30,91.53,15.20,39.60
11/30/2023 9:40,92.42,15.36,36.67
11/30/2023 9:50,90.20,15.48,38.87
11/30/2023 10:00,90.58,15.48,40.30
11/30/2023 10:10,91.07,16.13,40.53
11/30/2023 10:20,93.69,16.79,42.03
11/30/2023 10:30,93.76,16.72,41.71
11/30/2023 10:40,96.01,17.12,43.17
11/30/2023 10:50,97.14,17.44,45.67
11/30/2023 11:00,96.72,18.00,41.42
11/30/2023 11:10,97.57,18.28,45.81
11/30/2023 11:20,96.85,18.55,50.28
11/30/2023 11:30,100.14,19.04,51.55
11/30/2023 11:40,102.56,19.67,52.75
11/30/2023 11:50,103.19,19.78,51.54
11/30/2023 12:00,101.11,20.12,51.46
11/30/2023 12:10,101.21,20.57,52.48
11/30/2023 12:20,100.45,20.90,53.73
11/30/2023 12:30,103.51,21.27,54.07
11/30/2023 12:40,98.80,20.98,52.62
11/30/2023 12:50,98.71,21.03,52.82
11/30/2023 13:00,96.84,21.03,53.22
11/30/2023 13:10,97.95,20.65,53.15
11/30/2023 13:20,95.67,19.95,54.32
11/30/2023 13:30,95.45,19.42,52.82
11/30/2023 13:40,94.95,18.80,50.90
11/30/2023 13:50,94.76,18.05,48.39
11/30/2023 14:00,91.94,17.30,47.94
11/30/2023 14:10,93.87,16.63,45.66
11/30/2023 14:20,92.21,16.80,44.16
11/30/2023 14:30,93.33,16.40,41.12
11/30/2023 14:40,95.42,16.27,40.89
11/30/2023 14:50,94.94,16.35,40.53
11/30/2023 15:00,94.69,16.18,39.65
11/30/2023 15:10,87.42,16.92,41.73
11/30/2023 15:20,78.89,16.30,50.14
11/30/2023 15:30,79.88,16.25,54.07
11/30/2023 15:40,81.11,16.87,53.71
11/30/2023 15:50,90.03,17.15,54.59
11/30/2023 16:00,94.96,17.17,54.84
11/30/2023 16:10,94.14,16.32,54.30
11/30/2023 16:20,95.14,16.70,53.50
11/30/2023 16:30,94.72,17.15,52.64
11/30/2023 16:40,97.48,17.53,54.00
11/30/2023 16:50,95.78,17.58,54.52
11/30/2023 17:00,94.25,17.95,52.23
11/30/2023 17:10,95.92,17.68,56.47
11/30/2023 17:20,97.20,17.70,57.60
11/30/2023 17:30,98.42,19.08,60.49
11/30/2023 17:40,101.99,19.60,61.50
11/30/2023 17:50,103.73,21.05,64.30
11/30/2023 18:00,105.38,23.30,70.13
11/30/2023 18:10,108.30,25.20,73.69
11/30/2023 18:20,112.95,26.40,74.12
11/30/2023 18:30,113.14,26.17,75.90
11/30/2023 18:40,113.62,25.97,76.70
11/30/2023 18:50,112.20,25.93,74.90
11/30/2023 19:00,114.10,25.92,74.18
11/30/2023 19:10,115.76,25.90,75.33
11/30/2023 19:20,115.73,25.88,75.28
11/30/2023 19:30,117.62,25.35,75.93
11/30/2023 19:40,118.09,25.36,75.73
11/30/2023 19:50,116.82,25.97,73.74
11/30/2023 20:00,115.94,25.34,71.63
11/30/2023 20:10,115.10,25.78,71.59
11/30/2023 20:20,115.25,26.61,72.48
11/30/2023 20:30,116.92,26.15,76.28
11/30/2023 20:40,116.93,26.25,79.00
11/30/2023 20:50,118.36,26.02,78.37
11/30/2023 21:00,117.74,25.60,77.37
11/30/2023 21:10,116.87,25.88,77.55
11/30/2023 21:20,114.01,25.50,77.35
11/30/2023 21:30,113.65,25.18,77.05
11/30/2023 21:40,113.59,25.00,71.21
11/30/2023 21:50,114.30,24.22,69.60
11/30/2023 22:00,114.15,24.14,70.11
11/30/2023 22:10,113.64,23.86,67.40
11/30/2023 22:20,112.14,23.00,67.83
11/30/2023 22:30,108.68,22.49,69.34
11/30/2023 22:40,105.89,21.69,69.93
11/30/2023 22:50,105.08,21.12,68.77
11/30/2023 23:00,105.26,20.67,63.44
11/30/2023 23:10,105.01,20.02,62.88
11/30/2023 23:20,103.46,19.32,62.40
11/30/2023 23:30,101.35,18.86,60.37
11/30/2023 23:40,100.44,18.02,57.78
11/30/2023 23:50,99.26,17.13,55.96
12/1/2023 0:00,99.77,16.98,60.89
12/1/2023 0:10,99.68,16.09,59.09
12/1/2023 0:20,98.22,15.72,56.47
12/1/2023 0:30,98.55,14.97,54.56
12/1/2023 0:40,98.23,14.19,51.08
12/1/2023 0:50,97.32,14.83,50.33
12/1/2023 1:00,98.29,14.71,49.97
12/1/2023 1:10,96.19,14.00,50.62
12/1/2023 1:20,96.06,13.57,49.47
12/1/2023 1:30,95.60,13.16,50.97
12/1/2023 1:40,94.81,13.12,49.83
12/1/2023 1:50,94.37,13.00,48.83
12/1/2023 2:00,96.30,13.00,48.58
12/1/2023 2:10,97.97,12.99,48.55
12/1/2023 2:20,95.60,13.37,47.85
12/1/2023 2:30,95.12,12.78,48.01
12/1/2023 2:40,94.64,12.11,46.71
12/1/2023 2:50,94.39,12.38,46.00
12/1/2023 3:00,94.35,12.08,45.12
12/1/2023 3:10,95.17,12.28,43.28
12/1/2023 3:20,94.76,12.32,43.85
12/1/2023 3:30,94.69,12.00,44.53
12/1/2023 3:40,94.97,12.00,45.88
12/1/2023 3:50,94.11,12.00,43.51
12/1/2023 4:00,92.69,12.02,42.27
12/1/2023 4:10,91.05,12.11,41.26
12/1/2023 4:20,91.74,12.08,40.80
12/1/2023 4:30,94.63,12.00,41.68
12/1/2023 4:40,93.50,12.00,42.76
12/1/2023 4:50,92.02,12.00,43.33
12/1/2023 5:00,91.32,12.41,43.42
12/1/2023 5:10,93.10,12.93,42.65
12/1/2023 5:20,95.16,12.52,42.35
12/1/2023 5:30,95.11,12.75,43.71
12/1/2023 5:40,94.06,12.91,44.62
12/1/2023 5:50,93.85,12.25,43.02
12/1/2023 6:00,93.36,13.64,43.33
12/1/2023 6:10,93.83,14.03,43.36
12/1/2023 6:20,94.73,14.00,43.09
12/1/2023 6:30,94.26,14.23,42.14
12/1/2023 6:40,90.69,13.36,39.56
12/1/2023 6:50,89.97,13.07,38.11
12/1/2023 7:00,90.72,13.10,38.79
12/1/2023 7:10,90.99,13.35,38.10
12/1/2023 7:20,91.34,13.36,36.32
12/1/2023 7:30,88.72,14.10,36.31
12/1/2023 7:40,87.41,13.65,38.06
12/1/2023 7:50,86.56,13.82,37.31
12/1/2023 8:00,85.73,13.88,37.48
12/1/2023 8:10,85.89,13.97,37.92
12/1/2023 8:20,85.91,14.03,38.88
12/1/2023 8:30,87.85,14.10,40.21
12/1/2023 8:40,88.60,14.55,41.13
12/1/2023 8:50,87.87,14.88,40.32
12/1/2023 9:00,88.78,15.00,41.36
12/1/2023 9:10,89.10,15.60,43.58
12/1/2023 9:20,91.27,16.00,46.46
12/1/2023 9:30,91.78,16.34,47.81
12/1/2023 9:40,92.61,17.09,46.06
12/1/2023 9:50,91.74,17.33,44.03
12/1/2023 10:00,91.20,17.40,41.27
12/1/2023 10:10,94.36,17.15,43.94
12/1/2023 10:20,88.73,17.62,46.50
12/1/2023 10:30,89.17,17.95,42.54
12/1/2023 10:40,75.13,18.00,44.31
12/1/2023 10:50,72.76,18.52,44.42
12/1/2023 11:00,72.42,18.52,45.33
12/1/2023 11:10,72.93,18.61,45.58
12/1/2023 11:20,67.80,18.95,44.97
12/1/2023 11:30,68.57,18.25,46.07
12/1/2023 11:40,69.99,18.47,47.12
12/1/2023 11:50,69.30,18.63,47.78
12/1/2023 12:00,69.44,18.43,46.87
12/1/2023 12:10,77.53,19.17,48.60
12/1/2023 12:20,81.34,20.07,48.80
12/1/2023 12:30,83.27,20.26,50.45
12/1/2023 12:40,82.98,19.92,53.07
12/1/2023 12:50,83.21,19.88,53.93
12/1/2023 13:00,82.46,19.27,52.71
12/1/2023 13:10,80.17,18.06,51.23
12/1/2023 13:20,79.24,18.20,49.85
12/1/2023 13:30,80.60,18.09,48.20
12/1/2023 13:40,79.69,17.52,45.89
12/1/2023 13:50,77.67,16.63,44.73
12/1/2023 14:00,76.83,16.10,44.76
12/1/2023 14:10,75.71,15.92,45.66
12/1/2023 14:20,74.62,16.05,46.48
12/1/2023 14:30,75.43,15.88,47.94
12/1/2023 14:40,65.43,16.00,46.49
12/1/2023 14:50,60.72,16.00,45.35
12/1/2023 15:00,63.54,16.00,43.90
12/1/2023 15:10,72.08,16.00,42.74
12/1/2023 15:20,73.37,16.11,43.13
12/1/2023 15:30,72.12,16.55,43.41
12/1/2023 15:40,71.43,16.88,43.84
12/1/2023 15:50,73.73,17.00,42.93
12/1/2023 16:00,73.99,17.10,46.83
12/1/2023 16:10,73.49,17.05,54.80
12/1/2023 16:20,72.02,16.90,55.22
12/1/2023 16:30,72.36,17.10,53.88
12/1/2023 16:40,72.40,17.48,53.23
12/1/2023 16:50,76.16,18.39,54.06
12/1/2023 17:00,76.92,19.12,53.82
12/1/2023 17:10,77.36,18.92,53.51
12/1/2023 17:20,76.44,19.61,55.11
12/1/2023 17:30,77.56,20.05,53.41
12/1/2023 17:40,79.66,20.70,53.41
12/1/2023 17:50,83.76,21.60,59.01
12/1/2023 18:00,87.75,22.86,66.67
12/1/2023 18:10,95.63,24.67,69.75
12/1/2023 18:20,97.58,25.67,71.77
12/1/2023 18:30,95.04,25.73,76.51
12/1/2023 18:40,96.79,25.31,74.90
12/1/2023 18:50,98.15,25.92,75.92
12/1/2023 19:00,98.74,25.92,76.83
12/1/2023 19:10,99.01,25.56,74.71
12/1/2023 19:20,99.09,25.28,69.48
12/1/2023 19:30,101.50,25.02,64.83
12/1/2023 19:40,100.03,24.78,64.81
12/1/2023 19:50,99.41,24.79,68.86
12/1/2023 20:00,100.02,24.93,69.87
12/1/2023 20:10,92.77,24.90,70.30
12/1/2023 20:20,85.54,25.00,72.18
12/1/2023 20:30,85.98,24.41,72.89
12/1/2023 20:40,83.56,24.38,72.16
12/1/2023 20:50,82.87,24.82,70.48
12/1/2023 21:00,83.04,24.23,70.62
12/1/2023 21:10,83.63,24.74,68.53
12/1/2023 21:20,82.25,24.47,67.02
12/1/2023 21:30,81.83,24.25,66.77
12/1/2023 21:40,80.96,23.72,66.38
12/1/2023 21:50,83.35,22.92,63.98
12/1/2023 22:00,86.23,22.83,65.93
12/1/2023 22:10,96.04,22.40,65.53
12/1/2023 22:20,103.31,22.04,63.15
12/1/2023 22:30,101.43,20.98,62.43
12/1/2023 22:40,97.04,20.64,62.30
12/1/2023 22:50,93.63,19.64,62.75
12/1/2023 23:00,91.11,19.20,61.15
12/1/2023 23:10,90.78,18.58,58.05
12/1/2023 23:20,91.18,17.98,57.48
12/1/2023 23:30,90.16,17.07,57.83
12/1/2023 23:40,89.03,16.61,57.62
12/1/2023 23:50,88.43,16.02,54.36
12/2/2023 0:00,87.72,15.69,52.50
12/2/2023 0:10,86.27,15.12,53.18
12/2/2023 0:20,85.71,15.00,51.86
12/2/2023 0:30,83.01,14.46,51.13
12/2/2023 0:40,82.30,13.97,50.28
12/2/2023 0:50,80.72,13.31,47.72
12/2/2023 1:00,78.09,13.49,47.37
12/2/2023 1:10,72.21,13.24,46.49
12/2/2023 1:20,71.77,13.00,44.09
12/2/2023 1:30,76.81,13.00,43.49
12/2/2023 1:40,78.18,12.93,45.44
12/2/2023 1:50,78.22,12.95,48.62
12/2/2023 2:00,77.19,12.98,47.39
12/2/2023 2:10,76.18,12.80,46.77
12/2/2023 2:20,74.40,13.00,46.46
12/2/2023 2:30,74.16,12.95,47.11
12/2/2023 2:40,75.63,12.37,46.32
12/2/2023 2:50,75.28,12.23,45.17
12/2/2023 3:00,74.97,12.92,44.82
12/2/2023 3:10,74.61,13.00,43.88
12/2/2023 3:20,75.77,12.90,43.81
12/2/2023 3:30,74.90,12.43,44.96
12/2/2023 3:40,76.01,12.19,44.39
12/2/2023 3:50,76.26,12.45,42.14
12/2/2023 4:00,65.18,12.17,45.58
12/2/2023 4:10,59.94,12.14,44.24
12/2/2023 4:20,59.40,12.91,43.88
12/2/2023 4:30,59.35,12.00,45.03
12/2/2023 4:40,60.41,12.00,46.02
12/2/2023 4:50,60.47,11.93,45.12
12/2/2023 5:00,61.27,12.03,46.95
12/2/2023 5:10,60.74,12.20,45.92
12/2/2023 5:20,59.93,12.17,42.27
12/2/2023 5:30,60.03,12.03,40.75
12/2/2023 5:40,61.83,12.57,41.43
12/2/2023 5:50,65.73,12.45,42.51
12/2/2023 6:00,68.72,13.17,42.63
12/2/2023 6:10,78.22,14.20,43.87
12/2/2023 6:20,76.21,13.37,42.66
12/2/2023 6:30,74.79,13.00,42.03
12/2/2023 6:40,73.32,12.27,36.53
12/2/2023 6:50,74.25,11.99,32.23
12/2/2023 7:00,74.43,11.61,32.75
12/2/2023 7:10,73.94,12.05,30.97
12/2/2023 7:20,72.60,12.00,30.31
12/2/2023 7:30,72.01,11.57,31.07
12/2/2023 7:40,72.59,12.13,32.51
12/2/2023 7:50,76.59,12.02,32.90
12/2/2023 8:00,77.89,12.00,33.51
12/2/2023 8:10,76.98,12.22,35.80
12/2/2023 8:20,75.01,12.90,34.95
12/2/2023 8:30,75.80,12.45,35.27
12/2/2023 8:40,74.86,13.08,33.60
12/2/2023 8:50,73.13,13.45,31.23
12/2/2023 9:00,76.80,13.95,31.81
12/2/2023 9:10,76.85,14.43,34.41
12/2/2023 9:20,76.04,14.38,32.05
12/2/2023 9:30,78.08,14.86,32.76
12/2/2023 9:40,78.19,15.80,33.99
12/2/2023 9:50,80.43,15.31,34.93
12/2/2023 10:00,81.68,14.98,35.17
12/2/2023 10:10,82.45,15.88,37.60
12/2/2023 10:20,82.00,16.60,37.08
12/2/2023 10:30,81.65,16.73,39.25
12/2/2023 10:40,83.13,17.10,37.60
12/2/2023 10:50,86.25,17.07,39.13
12/2/2023 11:00,86.03,17.73,39.21
12/2/2023 11:10,85.58,18.32,38.98
12/2/2023 11:20,87.34,18.85,40.36
12/2/2023 11:30,86.93,18.87,41.32
12/2/2023 11:40,86.65,19.78,41.45
12/2/2023 11:50,87.15,19.98,41.37
12/2/2023 12:00,88.63,19.48,40.79
12/2/2023 12:10,89.50,19.58,40.56
12/2/2023 12:20,90.09,20.86,40.12
12/2/2023 12:30,89.06,21.60,39.88
12/2/2023 12:40,89.33,21.01,40.98
12/2/2023 12:50,75.51,21.39,41.06
12/2/2023 13:00,77.18,20.30,43.28
12/2/2023 13:10,76.97,20.03,42.55
12/2/2023 13:20,79.26,19.98,43.26
12/2/2023 13:30,76.89,19.73,43.98
12/2/2023 13:40,76.38,19.40,49.33
12/2/2023 13:50,76.19,19.01,43.84
12/2/2023 14:00,73.84,18.37,40.98
12/2/2023 14:10,70.86,18.12,39.51
12/2/2023 14:20,71.31,17.77,37.79
12/2/2023 14:30,74.87,17.83,39.35
12/2/2023 14:40,82.66,17.50,37.86
12/2/2023 14:50,88.12,17.56,37.04
12/2/2023 15:00,86.01,17.58,40.54
12/2/2023 15:10,83.27,17.22,41.51
12/2/2023 15:20,82.17,16.44,39.45
12/2/2023 15:30,81.48,16.27,40.58
12/2/2023 15:40,83.87,16.09,40.16
